"","Fecha_I","Hora_I","Des-I","Emp-I","Fecha_O","Hora_O","Des-O","Emp-O","DIA","MES","DIANOM","OPERA","SIGLADES","temporada_alta","diff_min","periodo_dia","atraso_15"
"175","2017-01-06","0:15:00","MMMX","AMX","2017-01-06","0:14:00","MMMX","AMX",6,1,"Viernes","Aeromexico","Ciudad de Mexico",1,1,"noche",0
"176","2017-01-07","0:15:00","MMMX","AMX","2017-01-07","0:29:00","MMMX","AMX",7,1,"Sabado","Aeromexico","Ciudad de Mexico",1,14,"noche",0
"177","2017-01-08","0:15:00","MMMX","AMX","2017-01-08","0:08:00","MMMX","AMX",8,1,"Domingo","Aeromexico","Ciudad de Mexico",1,7,"noche",0
"178","2017-01-09","22:35:00","MMMX","AMX","2017-01-09","22:29:00","MMMX","AMX",9,1,"Lunes","Aeromexico","Ciudad de Mexico",1,6,"noche",0
"179","2017-01-10","22:35:00","MMMX","AMX","2017-01-10","22:35:00","MMMX","AMX",10,1,"Martes","Aeromexico","Ciudad de Mexico",1,0,"noche",0
"180","2017-01-11","22:35:00","MMMX","AMX","2017-01-11","22:32:00","MMMX","AMX",11,1,"Miercoles","Aeromexico","Ciudad de Mexico",1,3,"noche",0
"181","2017-01-12","22:35:00","MMMX","AMX","2017-01-12","22:26:00","MMMX","AMX",12,1,"Jueves","Aeromexico","Ciudad de Mexico",1,9,"noche",0
"182","2017-01-13","22:35:00","MMMX","AMX","2017-01-13","22:31:00","MMMX","AMX",13,1,"Viernes","Aeromexico","Ciudad de Mexico",1,4,"noche",0
"183","2017-01-14","22:35:00","MMMX","AMX","2017-01-14","22:33:00","MMMX","AMX",14,1,"Sabado","Aeromexico","Ciudad de Mexico",1,2,"noche",0
"184","2017-01-15","22:35:00","MMMX","AMX","2017-01-15","22:28:00","MMMX","AMX",15,1,"Domingo","Aeromexico","Ciudad de Mexico",1,7,"noche",0
"185","2017-01-16","22:35:00","MMMX","AMX","2017-01-16","22:32:00","MMMX","AMX",16,1,"Lunes","Aeromexico","Ciudad de Mexico",1,3,"noche",0
"186","2017-01-17","22:35:00","MMMX","AMX","2017-01-17","22:36:00","MMMX","AMX",17,1,"Martes","Aeromexico","Ciudad de Mexico",1,1,"noche",0
"187","2017-01-18","22:35:00","MMMX","AMX","2017-01-18","22:39:00","MMMX","AMX",18,1,"Miercoles","Aeromexico","Ciudad de Mexico",1,4,"noche",0
"188","2017-01-19","22:35:00","MMMX","AMX","2017-01-19","22:26:00","MMMX","AMX",19,1,"Jueves","Aeromexico","Ciudad de Mexico",1,9,"noche",0
"189","2017-01-20","22:35:00","MMMX","AMX","2017-01-21","0:53:00","MMMX","AMX",21,1,"Sabado","Aeromexico","Ciudad de Mexico",1,1302,"noche",1
"190","2017-01-21","22:35:00","MMMX","AMX","2017-01-21","22:34:00","MMMX","AMX",21,1,"Sabado","Aeromexico","Ciudad de Mexico",1,1,"noche",0
"191","2017-01-22","22:35:00","MMMX","AMX","2017-01-22","22:22:00","MMMX","AMX",22,1,"Domingo","Aeromexico","Ciudad de Mexico",1,13,"noche",0
"192","2017-01-23","22:35:00","MMMX","AMX","2017-01-23","22:24:00","MMMX","AMX",23,1,"Lunes","Aeromexico","Ciudad de Mexico",1,11,"noche",0
"193","2017-01-24","22:35:00","MMMX","AMX","2017-01-24","22:24:00","MMMX","AMX",24,1,"Martes","Aeromexico","Ciudad de Mexico",1,11,"noche",0
"194","2017-01-25","22:35:00","MMMX","AMX","2017-01-25","22:26:00","MMMX","AMX",25,1,"Miercoles","Aeromexico","Ciudad de Mexico",1,9,"noche",0
"195","2017-01-26","22:35:00","MMMX","AMX","2017-01-26","22:28:00","MMMX","AMX",26,1,"Jueves","Aeromexico","Ciudad de Mexico",1,7,"noche",0
"196","2017-01-27","22:35:00","MMMX","AMX","2017-01-27","22:30:00","MMMX","AMX",27,1,"Viernes","Aeromexico","Ciudad de Mexico",1,5,"noche",0
"197","2017-01-28","22:35:00","MMMX","AMX","2017-01-28","22:34:00","MMMX","AMX",28,1,"Sabado","Aeromexico","Ciudad de Mexico",1,1,"noche",0
"198","2017-01-29","22:35:00","MMMX","AMX","2017-01-29","22:33:00","MMMX","AMX",29,1,"Domingo","Aeromexico","Ciudad de Mexico",1,2,"noche",0
"199","2017-01-30","22:35:00","MMMX","AMX","2017-01-30","22:48:00","MMMX","AMX",30,1,"Lunes","Aeromexico","Ciudad de Mexico",1,13,"noche",0
"200","2017-01-31","22:35:00","MMMX","AMX","2017-01-31","22:26:00","MMMX","AMX",31,1,"Martes","Aeromexico","Ciudad de Mexico",1,9,"noche",0
"201","2017-01-09","0:15:00","MMMX","AMX","2017-01-09","0:14:00","MMMX","AMX",9,1,"Lunes","Aeromexico","Ciudad de Mexico",1,1,"noche",0
"202","2017-01-01","10:35:00","SABE","ARG","2017-01-01","10:25:00","SABE","ARG",1,1,"Domingo","Aerolineas Argentinas","Buenos Aires",1,10,"mañana",0
"203","2017-01-02","10:35:00","SABE","ARG","2017-01-02","10:37:00","SABE","ARG",2,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,2,"mañana",0
"204","2017-01-03","10:35:00","SABE","ARG","2017-01-03","10:33:00","SABE","ARG",3,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,2,"mañana",0
"205","2017-01-04","10:35:00","SABE","ARG","2017-01-04","11:06:00","SABE","ARG",4,1,"Miercoles","Aerolineas Argentinas","Buenos Aires",1,31,"mañana",1
"206","2017-01-05","10:35:00","SABE","ARG","2017-01-05","10:53:00","SABE","ARG",5,1,"Jueves","Aerolineas Argentinas","Buenos Aires",1,18,"mañana",1
"207","2017-01-06","10:35:00","SABE","ARG","2017-01-06","10:22:00","SABE","ARG",6,1,"Viernes","Aerolineas Argentinas","Buenos Aires",1,13,"mañana",0
"208","2017-01-07","10:35:00","SABE","ARG","2017-01-07","10:29:00","SABE","ARG",7,1,"Sabado","Aerolineas Argentinas","Buenos Aires",1,6,"mañana",0
"209","2017-01-08","10:35:00","SABE","ARG","2017-01-08","10:35:00","SABE","ARG",8,1,"Domingo","Aerolineas Argentinas","Buenos Aires",1,0,"mañana",0
"210","2017-01-09","10:35:00","SABE","ARG","2017-01-09","10:55:00","SABE","ARG",9,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,20,"mañana",1
"211","2017-01-10","10:35:00","SABE","ARG","2017-01-10","10:43:00","SABE","ARG",10,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,8,"mañana",0
"212","2017-01-11","10:35:00","SABE","ARG","2017-01-11","10:46:00","SABE","ARG",11,1,"Miercoles","Aerolineas Argentinas","Buenos Aires",1,11,"mañana",0
"213","2017-01-12","10:35:00","SABE","ARG","2017-01-12","10:27:00","SABE","ARG",12,1,"Jueves","Aerolineas Argentinas","Buenos Aires",1,8,"mañana",0
"214","2017-01-13","10:35:00","SABE","ARG","2017-01-13","12:03:00","SABE","ARG",13,1,"Viernes","Aerolineas Argentinas","Buenos Aires",1,88,"mañana",1
"215","2017-01-14","10:35:00","SABE","ARG","2017-01-14","10:52:00","SABE","ARG",14,1,"Sabado","Aerolineas Argentinas","Buenos Aires",1,17,"mañana",1
"216","2017-01-15","10:35:00","SABE","ARG","2017-01-15","11:02:00","SABE","ARG",15,1,"Domingo","Aerolineas Argentinas","Buenos Aires",1,27,"mañana",1
"217","2017-01-16","10:35:00","SABE","ARG","2017-01-16","10:37:00","SABE","ARG",16,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,2,"mañana",0
"218","2017-01-17","10:35:00","SABE","ARG","2017-01-17","10:36:00","SABE","ARG",17,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,1,"mañana",0
"219","2017-01-18","10:35:00","SABE","ARG","2017-01-18","11:08:00","SABE","ARG",18,1,"Miercoles","Aerolineas Argentinas","Buenos Aires",1,33,"mañana",1
"220","2017-01-19","10:35:00","SABE","ARG","2017-01-19","10:46:00","SABE","ARG",19,1,"Jueves","Aerolineas Argentinas","Buenos Aires",1,11,"mañana",0
"221","2017-01-20","10:35:00","SABE","ARG","2017-01-20","10:37:00","SABE","ARG",20,1,"Viernes","Aerolineas Argentinas","Buenos Aires",1,2,"mañana",0
"222","2017-01-21","10:35:00","SABE","ARG","2017-01-21","10:45:00","SABE","ARG",21,1,"Sabado","Aerolineas Argentinas","Buenos Aires",1,10,"mañana",0
"223","2017-01-23","10:35:00","SABE","ARG","2017-01-23","10:30:00","SABE","ARG",23,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,5,"mañana",0
"224","2017-01-24","10:35:00","SABE","ARG","2017-01-24","10:34:00","SABE","ARG",24,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,1,"mañana",0
"225","2017-01-25","10:35:00","SABE","ARG","2017-01-25","10:23:00","SABE","ARG",25,1,"Miercoles","Aerolineas Argentinas","Buenos Aires",1,12,"mañana",0
"226","2017-01-26","10:35:00","SABE","ARG","2017-01-26","10:30:00","SABE","ARG",26,1,"Jueves","Aerolineas Argentinas","Buenos Aires",1,5,"mañana",0
"227","2017-01-27","10:35:00","SABE","ARG","2017-01-27","10:32:00","SABE","ARG",27,1,"Viernes","Aerolineas Argentinas","Buenos Aires",1,3,"mañana",0
"228","2017-01-30","10:35:00","SABE","ARG","2017-01-30","10:25:00","SABE","ARG",30,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,10,"mañana",0
"229","2017-01-31","10:35:00","SABE","ARG","2017-01-31","10:38:00","SABE","ARG",31,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,3,"mañana",0
"230","2017-01-02","9:20:00","SABE","ARG","2017-01-02","9:21:00","SABE","ARG",2,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,1,"mañana",0
"231","2017-01-03","9:20:00","SABE","ARG","2017-01-03","9:21:00","SABE","ARG",3,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,1,"mañana",0
"232","2017-01-04","9:20:00","SABE","ARG","2017-01-04","9:55:00","SABE","ARG",4,1,"Miercoles","Aerolineas Argentinas","Buenos Aires",1,35,"mañana",1
"233","2017-01-05","9:20:00","SABE","ARG","2017-01-05","9:09:00","SABE","ARG",5,1,"Jueves","Aerolineas Argentinas","Buenos Aires",1,11,"mañana",0
"234","2017-01-06","9:20:00","SABE","ARG","2017-01-06","9:09:00","SABE","ARG",6,1,"Viernes","Aerolineas Argentinas","Buenos Aires",1,11,"mañana",0
"235","2017-01-07","9:20:00","SABE","ARG","2017-01-07","9:10:00","SABE","ARG",7,1,"Sabado","Aerolineas Argentinas","Buenos Aires",1,10,"mañana",0
"236","2017-01-09","9:20:00","SABE","ARG","2017-01-09","9:26:00","SABE","ARG",9,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,6,"mañana",0
"237","2017-01-10","9:20:00","SABE","ARG","2017-01-10","9:34:00","SABE","ARG",10,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,14,"mañana",0
"238","2017-01-11","9:20:00","SABE","ARG","2017-01-11","9:13:00","SABE","ARG",11,1,"Miercoles","Aerolineas Argentinas","Buenos Aires",1,7,"mañana",0
"239","2017-01-12","9:20:00","SABE","ARG","2017-01-12","9:09:00","SABE","ARG",12,1,"Jueves","Aerolineas Argentinas","Buenos Aires",1,11,"mañana",0
"240","2017-01-13","9:20:00","SABE","ARG","2017-01-13","9:20:00","SABE","ARG",13,1,"Viernes","Aerolineas Argentinas","Buenos Aires",1,0,"mañana",0
"241","2017-01-14","9:20:00","SABE","ARG","2017-01-14","9:25:00","SABE","ARG",14,1,"Sabado","Aerolineas Argentinas","Buenos Aires",1,5,"mañana",0
"242","2017-01-16","9:20:00","SABE","ARG","2017-01-16","9:38:00","SABE","ARG",16,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,18,"mañana",1
"243","2017-01-17","9:20:00","SABE","ARG","2017-01-17","9:12:00","SABE","ARG",17,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,8,"mañana",0
"244","2017-01-18","9:20:00","SABE","ARG","2017-01-18","9:19:00","SABE","ARG",18,1,"Miercoles","Aerolineas Argentinas","Buenos Aires",1,1,"mañana",0
"245","2017-01-19","9:20:00","SABE","ARG","2017-01-19","9:09:00","SABE","ARG",19,1,"Jueves","Aerolineas Argentinas","Buenos Aires",1,11,"mañana",0
"246","2017-01-20","9:20:00","SABE","ARG","2017-01-20","9:37:00","SABE","ARG",20,1,"Viernes","Aerolineas Argentinas","Buenos Aires",1,17,"mañana",1
"247","2017-01-21","9:20:00","SABE","ARG","2017-01-21","9:35:00","SABE","ARG",21,1,"Sabado","Aerolineas Argentinas","Buenos Aires",1,15,"mañana",1
"248","2017-01-23","9:20:00","SABE","ARG","2017-01-23","9:21:00","SABE","ARG",23,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,1,"mañana",0
"249","2017-01-24","9:20:00","SABE","ARG","2017-01-24","9:16:00","SABE","ARG",24,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,4,"mañana",0
"250","2017-01-25","9:20:00","SABE","ARG","2017-01-25","9:50:00","SABE","ARG",25,1,"Miercoles","Aerolineas Argentinas","Buenos Aires",1,30,"mañana",1
"251","2017-01-26","9:20:00","SABE","ARG","2017-01-26","9:07:00","SABE","ARG",26,1,"Jueves","Aerolineas Argentinas","Buenos Aires",1,13,"mañana",0
"252","2017-01-27","9:20:00","SABE","ARG","2017-01-27","9:16:00","SABE","ARG",27,1,"Viernes","Aerolineas Argentinas","Buenos Aires",1,4,"mañana",0
"253","2017-01-28","9:20:00","SABE","ARG","2017-01-28","9:15:00","SABE","ARG",28,1,"Sabado","Aerolineas Argentinas","Buenos Aires",1,5,"mañana",0
"254","2017-01-30","9:20:00","SABE","ARG","2017-01-30","9:14:00","SABE","ARG",30,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,6,"mañana",0
"255","2017-01-01","16:45:00","SABE","ARG","2017-01-01","16:38:00","SABE","ARG",1,1,"Domingo","Aerolineas Argentinas","Buenos Aires",1,7,"tarde",0
"256","2017-01-02","16:45:00","SABE","ARG","2017-01-02","16:50:00","SABE","ARG",2,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,5,"tarde",0
"257","2017-01-03","16:45:00","SABE","ARG","2017-01-03","17:10:00","SABE","ARG",3,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,25,"tarde",1
"258","2017-01-04","16:45:00","SABE","ARG","2017-01-04","16:49:00","SABE","ARG",4,1,"Miercoles","Aerolineas Argentinas","Buenos Aires",1,4,"tarde",0
"259","2017-01-05","16:45:00","SABE","ARG","2017-01-05","16:35:00","SABE","ARG",5,1,"Jueves","Aerolineas Argentinas","Buenos Aires",1,10,"tarde",0
"260","2017-01-06","16:45:00","SABE","ARG","2017-01-06","16:56:00","SABE","ARG",6,1,"Viernes","Aerolineas Argentinas","Buenos Aires",1,11,"tarde",0
"261","2017-01-07","16:45:00","SABE","ARG","2017-01-07","16:31:00","SABE","ARG",7,1,"Sabado","Aerolineas Argentinas","Buenos Aires",1,14,"tarde",0
"262","2017-01-08","16:45:00","SABE","ARG","2017-01-08","16:43:00","SABE","ARG",8,1,"Domingo","Aerolineas Argentinas","Buenos Aires",1,2,"tarde",0
"263","2017-01-09","16:45:00","SABE","ARG","2017-01-09","16:42:00","SABE","ARG",9,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,3,"tarde",0
"264","2017-01-10","16:45:00","SABE","ARG","2017-01-10","16:52:00","SABE","ARG",10,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,7,"tarde",0
"265","2017-01-11","16:45:00","SABE","ARG","2017-01-11","16:54:00","SABE","ARG",11,1,"Miercoles","Aerolineas Argentinas","Buenos Aires",1,9,"tarde",0
"266","2017-01-12","16:45:00","SABE","ARG","2017-01-12","17:27:00","SABE","ARG",12,1,"Jueves","Aerolineas Argentinas","Buenos Aires",1,42,"tarde",1
"267","2017-01-13","16:45:00","SABE","ARG","2017-01-13","16:54:00","SABE","ARG",13,1,"Viernes","Aerolineas Argentinas","Buenos Aires",1,9,"tarde",0
"268","2017-01-14","16:45:00","SABE","ARG","2017-01-14","16:49:00","SABE","ARG",14,1,"Sabado","Aerolineas Argentinas","Buenos Aires",1,4,"tarde",0
"269","2017-01-15","16:45:00","SABE","ARG","2017-01-15","16:36:00","SABE","ARG",15,1,"Domingo","Aerolineas Argentinas","Buenos Aires",1,9,"tarde",0
"270","2017-01-16","16:45:00","SABE","ARG","2017-01-16","16:37:00","SABE","ARG",16,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,8,"tarde",0
"271","2017-01-17","16:45:00","SABE","ARG","2017-01-17","16:38:00","SABE","ARG",17,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,7,"tarde",0
"272","2017-01-18","16:45:00","SABE","ARG","2017-01-18","16:51:00","SABE","ARG",18,1,"Miercoles","Aerolineas Argentinas","Buenos Aires",1,6,"tarde",0
"273","2017-01-19","16:45:00","SABE","ARG","2017-01-19","16:40:00","SABE","ARG",19,1,"Jueves","Aerolineas Argentinas","Buenos Aires",1,5,"tarde",0
"274","2017-01-20","16:45:00","SABE","ARG","2017-01-20","16:45:00","SABE","ARG",20,1,"Viernes","Aerolineas Argentinas","Buenos Aires",1,0,"tarde",0
"275","2017-01-21","16:45:00","SABE","ARG","2017-01-21","16:36:00","SABE","ARG",21,1,"Sabado","Aerolineas Argentinas","Buenos Aires",1,9,"tarde",0
"276","2017-01-22","16:45:00","SABE","ARG","2017-01-22","16:39:00","SABE","ARG",22,1,"Domingo","Aerolineas Argentinas","Buenos Aires",1,6,"tarde",0
"277","2017-01-23","16:45:00","SABE","ARG","2017-01-23","16:46:00","SABE","ARG",23,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,1,"tarde",0
"278","2017-01-24","16:45:00","SABE","ARG","2017-01-24","16:43:00","SABE","ARG",24,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,2,"tarde",0
"279","2017-01-25","16:45:00","SABE","ARG","2017-01-25","16:42:00","SABE","ARG",25,1,"Miercoles","Aerolineas Argentinas","Buenos Aires",1,3,"tarde",0
"280","2017-01-26","16:45:00","SABE","ARG","2017-01-26","16:46:00","SABE","ARG",26,1,"Jueves","Aerolineas Argentinas","Buenos Aires",1,1,"tarde",0
"281","2017-01-27","16:45:00","SABE","ARG","2017-01-27","16:42:00","SABE","ARG",27,1,"Viernes","Aerolineas Argentinas","Buenos Aires",1,3,"tarde",0
"282","2017-01-28","16:45:00","SABE","ARG","2017-01-28","16:41:00","SABE","ARG",28,1,"Sabado","Aerolineas Argentinas","Buenos Aires",1,4,"tarde",0
"283","2017-01-29","16:45:00","SABE","ARG","2017-01-29","16:42:00","SABE","ARG",29,1,"Domingo","Aerolineas Argentinas","Buenos Aires",1,3,"tarde",0
"284","2017-01-30","16:45:00","SABE","ARG","2017-01-30","16:33:00","SABE","ARG",30,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,12,"tarde",0
"285","2017-01-31","16:45:00","SABE","ARG","2017-01-31","16:59:00","SABE","ARG",31,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,14,"tarde",0
"286","2017-01-01","19:25:00","SAEZ","ARG","2017-01-01","19:19:00","SAEZ","ARG",1,1,"Domingo","Aerolineas Argentinas","Buenos Aires",1,6,"noche",0
"287","2017-01-02","19:25:00","SAEZ","ARG","2017-01-02","19:24:00","SAEZ","ARG",2,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,1,"noche",0
"288","2017-01-03","19:25:00","SAEZ","ARG","2017-01-03","19:53:00","SAEZ","ARG",3,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,28,"noche",1
"289","2017-01-04","19:25:00","SAEZ","ARG","2017-01-04","19:24:00","SAEZ","ARG",4,1,"Miercoles","Aerolineas Argentinas","Buenos Aires",1,1,"noche",0
"290","2017-01-05","19:25:00","SAEZ","ARG","2017-01-05","19:24:00","SAEZ","ARG",5,1,"Jueves","Aerolineas Argentinas","Buenos Aires",1,1,"noche",0
"291","2017-01-06","19:25:00","SAEZ","ARG","2017-01-06","19:17:00","SAEZ","ARG",6,1,"Viernes","Aerolineas Argentinas","Buenos Aires",1,8,"noche",0
"292","2017-01-07","19:25:00","SAEZ","ARG","2017-01-07","19:33:00","SAEZ","ARG",7,1,"Sabado","Aerolineas Argentinas","Buenos Aires",1,8,"noche",0
"293","2017-01-08","19:25:00","SAEZ","ARG","2017-01-08","19:37:00","SAEZ","ARG",8,1,"Domingo","Aerolineas Argentinas","Buenos Aires",1,12,"noche",0
"294","2017-01-09","19:25:00","SAEZ","ARG","2017-01-09","19:17:00","SAEZ","ARG",9,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,8,"noche",0
"295","2017-01-10","19:25:00","SAEZ","ARG","2017-01-10","19:22:00","SAEZ","ARG",10,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,3,"noche",0
"296","2017-01-11","19:25:00","SAEZ","ARG","2017-01-11","20:02:00","SAEZ","ARG",11,1,"Miercoles","Aerolineas Argentinas","Buenos Aires",1,37,"noche",1
"297","2017-01-12","19:25:00","SAEZ","ARG","2017-01-12","19:29:00","SAEZ","ARG",12,1,"Jueves","Aerolineas Argentinas","Buenos Aires",1,4,"noche",0
"298","2017-01-13","19:25:00","SAEZ","ARG","2017-01-13","19:32:00","SAEZ","ARG",13,1,"Viernes","Aerolineas Argentinas","Buenos Aires",1,7,"noche",0
"299","2017-01-14","19:25:00","SAEZ","ARG","2017-01-14","19:22:00","SAEZ","ARG",14,1,"Sabado","Aerolineas Argentinas","Buenos Aires",1,3,"noche",0
"300","2017-01-15","19:25:00","SAEZ","ARG","2017-01-15","19:34:00","SAEZ","ARG",15,1,"Domingo","Aerolineas Argentinas","Buenos Aires",1,9,"noche",0
"301","2017-01-16","19:25:00","SAEZ","ARG","2017-01-16","19:24:00","SAEZ","ARG",16,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,1,"noche",0
"302","2017-01-17","19:25:00","SAEZ","ARG","2017-01-17","19:21:00","SAEZ","ARG",17,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,4,"noche",0
"303","2017-01-18","19:25:00","SAEZ","ARG","2017-01-18","19:28:00","SAEZ","ARG",18,1,"Miercoles","Aerolineas Argentinas","Buenos Aires",1,3,"noche",0
"304","2017-01-19","19:25:00","SAEZ","ARG","2017-01-19","19:19:00","SAEZ","ARG",19,1,"Jueves","Aerolineas Argentinas","Buenos Aires",1,6,"noche",0
"305","2017-01-20","19:25:00","SAEZ","ARG","2017-01-20","19:33:00","SAEZ","ARG",20,1,"Viernes","Aerolineas Argentinas","Buenos Aires",1,8,"noche",0
"306","2017-01-22","19:25:00","SAEZ","ARG","2017-01-22","19:32:00","SAEZ","ARG",22,1,"Domingo","Aerolineas Argentinas","Buenos Aires",1,7,"noche",0
"307","2017-01-23","19:25:00","SAEZ","ARG","2017-01-23","19:18:00","SAEZ","ARG",23,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,7,"noche",0
"308","2017-01-24","19:25:00","SAEZ","ARG","2017-01-24","19:23:00","SAEZ","ARG",24,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,2,"noche",0
"309","2017-01-25","19:25:00","SAEZ","ARG","2017-01-25","19:17:00","SAEZ","ARG",25,1,"Miercoles","Aerolineas Argentinas","Buenos Aires",1,8,"noche",0
"310","2017-01-27","19:25:00","SAEZ","ARG","2017-01-27","19:26:00","SAEZ","ARG",27,1,"Viernes","Aerolineas Argentinas","Buenos Aires",1,1,"noche",0
"311","2017-01-28","19:25:00","SAEZ","ARG","2017-01-28","19:11:00","SAEZ","ARG",28,1,"Sabado","Aerolineas Argentinas","Buenos Aires",1,14,"noche",0
"312","2017-01-29","19:25:00","SAEZ","ARG","2017-01-29","19:15:00","SAEZ","ARG",29,1,"Domingo","Aerolineas Argentinas","Buenos Aires",1,10,"noche",0
"313","2017-01-30","19:25:00","SAEZ","ARG","2017-01-30","19:14:00","SAEZ","ARG",30,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,11,"noche",0
"314","2017-01-31","19:25:00","SAEZ","ARG","2017-01-31","19:23:00","SAEZ","ARG",31,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,2,"noche",0
"315","2017-01-08","8:50:00","SABE","ARG","2017-01-08","9:17:00","SABE","ARG",8,1,"Domingo","Aerolineas Argentinas","Buenos Aires",1,27,"mañana",1
"316","2017-01-15","8:50:00","SABE","ARG","2017-01-15","8:54:00","SABE","ARG",15,1,"Domingo","Aerolineas Argentinas","Buenos Aires",1,4,"mañana",0
"317","2017-01-22","8:50:00","SABE","ARG","2017-01-22","8:48:00","SABE","ARG",22,1,"Domingo","Aerolineas Argentinas","Buenos Aires",1,2,"mañana",0
"318","2017-01-29","8:50:00","SABE","ARG","2017-01-29","9:05:00","SABE","ARG",29,1,"Domingo","Aerolineas Argentinas","Buenos Aires",1,15,"mañana",1
"319","2017-01-01","22:30:00","SABE","ARG","2017-01-01","22:31:00","SABE","ARG",1,1,"Domingo","Aerolineas Argentinas","Buenos Aires",1,1,"noche",0
"320","2017-01-02","22:30:00","SABE","ARG","2017-01-02","22:33:00","SABE","ARG",2,1,"Lunes","Aerolineas Argentinas","Buenos Aires",1,3,"noche",0
"321","2017-01-03","22:30:00","SABE","ARG","2017-01-03","22:52:00","SABE","ARG",3,1,"Martes","Aerolineas Argentinas","Buenos Aires",1,22,"noche",1
